modifier,head,1830_head_denom,1840_head_denom,1850_head_denom,1860_head_denom,1870_head_denom,1880_head_denom,1890_head_denom,1900_head_denom,1910_head_denom,1920_head_denom,1930_head_denom,1940_head_denom,1950_head_denom,1960_head_denom,1970_head_denom,1980_head_denom,1990_head_denom,2000_head_denom,1830_head_family_size,1840_head_family_size,1850_head_family_size,1860_head_family_size,1870_head_family_size,1880_head_family_size,1890_head_family_size,1900_head_family_size,1910_head_family_size,1920_head_family_size,1930_head_family_size,1940_head_family_size,1950_head_family_size,1960_head_family_size,1970_head_family_size,1980_head_family_size,1990_head_family_size,2000_head_family_size,1830_head_prod,1840_head_prod,1850_head_prod,1860_head_prod,1870_head_prod,1880_head_prod,1890_head_prod,1900_head_prod,1910_head_prod,1920_head_prod,1930_head_prod,1940_head_prod,1950_head_prod,1960_head_prod,1970_head_prod,1980_head_prod,1990_head_prod,2000_head_prod,1830_local_mi,1840_local_mi,1850_local_mi,1860_local_mi,1870_local_mi,1880_local_mi,1890_local_mi,1900_local_mi,1910_local_mi,1920_local_mi,1930_local_mi,1940_local_mi,1950_local_mi,1960_local_mi,1970_local_mi,1980_local_mi,1990_local_mi,2000_local_mi,1830_log_ratio,1840_log_ratio,1850_log_ratio,1860_log_ratio,1870_log_ratio,1880_log_ratio,1890_log_ratio,1900_log_ratio,1910_log_ratio,1920_log_ratio,1930_log_ratio,1940_log_ratio,1950_log_ratio,1960_log_ratio,1970_log_ratio,1980_log_ratio,1990_log_ratio,2000_log_ratio,1830_mod_family_size,1840_mod_family_size,1850_mod_family_size,1860_mod_family_size,1870_mod_family_size,1880_mod_family_size,1890_mod_family_size,1900_mod_family_size,1910_mod_family_size,1920_mod_family_size,1930_mod_family_size,1940_mod_family_size,1950_mod_family_size,1960_mod_family_size,1970_mod_family_size,1980_mod_family_size,1990_mod_family_size,2000_mod_family_size,1830_mod_prod,1840_mod_prod,1850_mod_prod,1860_mod_prod,1870_mod_prod,1880_mod_prod,1890_mod_prod,1900_mod_prod,1910_mod_prod,1920_mod_prod,1930_mod_prod,1940_mod_prod,1950_mod_prod,1960_mod_prod,1970_mod_prod,1980_mod_prod,1990_mod_prod,2000_mod_prod,1830_modifier_denom,1840_modifier_denom,1850_modifier_denom,1860_modifier_denom,1870_modifier_denom,1880_modifier_denom,1890_modifier_denom,1900_modifier_denom,1910_modifier_denom,1920_modifier_denom,1930_modifier_denom,1940_modifier_denom,1950_modifier_denom,1960_modifier_denom,1970_modifier_denom,1980_modifier_denom,1990_modifier_denom,2000_modifier_denom,1830_ppmi,1840_ppmi,1850_ppmi,1860_ppmi,1870_ppmi,1880_ppmi,1890_ppmi,1900_ppmi,1910_ppmi,1920_ppmi,1930_ppmi,1940_ppmi,1950_ppmi,1960_ppmi,1970_ppmi,1980_ppmi,1990_ppmi,2000_ppmi,1830_sim_bw_constituents,1840_sim_bw_constituents,1850_sim_bw_constituents,1860_sim_bw_constituents,1870_sim_bw_constituents,1880_sim_bw_constituents,1890_sim_bw_constituents,1900_sim_bw_constituents,1910_sim_bw_constituents,1920_sim_bw_constituents,1930_sim_bw_constituents,1940_sim_bw_constituents,1950_sim_bw_constituents,1960_sim_bw_constituents,1970_sim_bw_constituents,1980_sim_bw_constituents,1990_sim_bw_constituents,2000_sim_bw_constituents,1830_sim_with_head,1840_sim_with_head,1850_sim_with_head,1860_sim_with_head,1870_sim_with_head,1880_sim_with_head,1890_sim_with_head,1900_sim_with_head,1910_sim_with_head,1920_sim_with_head,1930_sim_with_head,1940_sim_with_head,1950_sim_with_head,1960_sim_with_head,1970_sim_with_head,1980_sim_with_head,1990_sim_with_head,2000_sim_with_head,1830_sim_with_modifier,1840_sim_with_modifier,1850_sim_with_modifier,1860_sim_with_modifier,1870_sim_with_modifier,1880_sim_with_modifier,1890_sim_with_modifier,1900_sim_with_modifier,1910_sim_with_modifier,1920_sim_with_modifier,1930_sim_with_modifier,1940_sim_with_modifier,1950_sim_with_modifier,1960_sim_with_modifier,1970_sim_with_modifier,1980_sim_with_modifier,1990_sim_with_modifier,2000_sim_with_modifier
league_noun,baseball_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.916472867168917,16.46207763315433,25.573423705088842,31.12876483254676,39.1279950930277,25.41653005427767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.965784284662087,7.7279204545632,7.78135971352466,8.659995892429977,8.786269627648466,8.612868497291041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.77942725994487,126.78525830315371,159.14220800500394,200.64787225741253,186.1740725140224,156.60480186044455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0239035750871,290.8375398481845,367.12930229413996,458.83189571194566,424.10511497008804,356.2829433468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.965784284662087,7.7279204545632,7.78135971352466,8.659995892429977,8.786269627648466,8.612868497291041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.477263328068172,18.138357147217054,23.83275057562597,40.8166632639171,34.813790371058424,30.430248109405877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.252675205449533,9.75271217716567,9.361306353235525,10.032393612870626,10.3430040285568,10.440320124029636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18484827423492972,0.18419595769630853,0.24282794994554388,0.12986273858065506,0.11158470835887117,0.11377868754655997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923136380967479,0.4041443875132234,0.38996812944572645,0.2478468882272509,0.24263593472783404,0.35410026391408517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4606222054420804,0.44268345916331375,0.553205402453576,0.4574285071930039,0.36710145239107234,0.3286203899503875
league_noun,club_noun,0.0,0.0,0.0,0.0,0.0,0.0,40.8656334834051,0.0,0.0,0.0,87.23531395025755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022367813028454,0.0,0.0,0.0,6.519636252843213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.37895691659622,0.0,0.0,0.0,93.12357028761528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1206393339712,0.0,0.0,0.0,191.65484559751732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.022367813028454,0.0,0.0,0.0,7.527477006060396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.362852652928137,0.0,0.0,0.0,43.30127018922193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.168947845829811,0.0,0.0,0.0,7.760297523967941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3202347499776792,0.0,0.0,0.0,0.02462010972540401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4431805754383936,0.0,0.0,0.0,0.10506239932990602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7226986446503053,0.0,0.0,0.0,0.23433797326572092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leather_noun,jacket_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.02716990106781,83.24662155306964,81.46778504415104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07324898203064,8.199672344836365,8.612868497291041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.36920089777166,181.61591824436186,138.40803224883885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.72640939272918,385.07743094715386,314.0931357694652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.659995892429977,8.786269627648466,8.612868497291041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.49840762716146,87.96590248499699,101.41991914806479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.447433408147639,9.55873253917694,10.646771711449142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020210448085643568,0.026492366220005656,0.029289111488403668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10351594482227243,0.19219999204171925,0.190179102062967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07354929694011464,0.11368041158567717,0.10327812149047153
lemon_noun,juice_noun,0.0,0.0,0.0,0.0,0.0,63.12685640834652,0.0,0.0,0.0,23.130067012440755,0.0,116.76472069936193,0.0,0.0,0.0,135.1073647141413,165.2331685830663,174.73980656965372,0.0,0.0,0.0,0.0,0.0,5.369233809665719,0.0,0.0,0.0,7.076815597050831,0.0,6.026062296586196,0.0,0.0,0.0,7.65642486327778,7.1947568544222475,7.285402218862249,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,179.9360835160862,0.0,0.0,0.0,134.10563391874356,0.0,68.19285692685105,0.0,0.0,0.0,214.6036055277509,499.43732433943586,458.25196826012586,0.0,0.0,0.0,0.0,0.0,402.5038534339379,0.0,0.0,0.0,311.25610494771246,0.0,137.56825078143618,0.0,0.0,0.0,439.77760090512913,918.6590396090241,859.6593613635033,0.0,0.0,0.0,0.0,0.0,5.965784284662087,0.0,0.0,0.0,7.076815597050831,0.0,7.625708843064465,0.0,0.0,0.0,8.659995892429977,7.459431618637297,7.6091787381419795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,52.80151512977634,0.0,0.0,0.0,16.61324772583615,0.0,15.491933384829668,0.0,0.0,0.0,48.07286136688766,116.66619047521866,126.90547663517127,0.0,0.0,0.0,0.0,0.0,5.997869450536206,0.0,0.0,0.0,8.940375594582905,0.0,6.199350629713732,0.0,0.0,0.0,7.400124328543134,6.165892893079455,6.192594165677376,0.0,0.0,0.0,0.0,0.0,0.10830453805521877,0.0,0.0,0.0,0.15614202892843118,0.0,0.043119859491062486,0.0,0.0,0.0,0.03725944402122527,0.05011120870663889,0.036571993929204905,0.0,0.0,0.0,0.0,0.0,0.36095197261337875,0.0,0.0,0.0,0.33208488949630893,0.0,0.20141259051711224,0.0,0.0,0.0,0.08776089210406902,0.14153988972636633,0.1919236874003442,0.0,0.0,0.0,0.0,0.0,0.2995201671569849,0.0,0.0,0.0,0.4701870933220124,0.0,0.21408720964441882,0.0,0.0,0.0,0.35362987591392914,0.25773626848912157,0.1914405910765301
lemon_noun,meringue_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.071247279470288,13.638181696985855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.786269627648466,8.612868497291041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.01861619658203,84.89641355389186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.4460976761202,171.58782385449422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.459431618637297,7.6091787381419795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66619047521866,126.90547663517127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.547146926962003,7.717855777626533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05177752816650064,0.05488918325833512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5173748811807235,0.6680094004875866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10007739078545312,0.0821682796952722
lemon_noun,peel_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.649110640673518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.786269627648466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.56575751365457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.81744185982308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.459431618637297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66619047521866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5471464594712145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030493516186637606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2958039891549808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10308689978707868,0.0
lemon_noun,zest_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.944358444926362,20.97617696340303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.786269627648466,8.612868497291041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.49002936726453,108.04996200850874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.3313005944179,219.05853318133683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.459431618637297,7.6091787381419795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.66619047521866,126.90547663517127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.547144255584025,7.717854429179196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04872223688040968,0.11607849711792323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44582257006028225,0.36005576167470443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11020453144798512,0.27183208683237986
letter_noun,grade_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.38749456993816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.786269627648466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.13561892094575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.6474130153214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.786269627648466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.516660498395403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.927968243412145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20990353871364886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5731513024140634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36622709889963334,0.0
letter_noun,opener_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.261360284258224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.612868497291041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.76558856975731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0008605972109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.612868497291041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.516660498395403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.887780779068846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03458599899981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18719089525627672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1847632543904852
liability_noun,insurance_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.87574701017363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.700439718141092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.23506548213896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.10255523326106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.527477006060396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.494185260204677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.013059193452165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753280841511736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1888516469712832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31586902765289526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liberation_noun,front_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.741905532080416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78135971352466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.902631674004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.08149586720904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.774787059601174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2841614740048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.126842111600267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019511888142197717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1319034067007155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14792558153156388,0.0,0.0,0.0
liberation_noun,movement_noun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.880278987817846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78135971352466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.39529763561353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.53335414109708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.774787059601174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2841614740048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12684523960123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343744417516163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19964722546254904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16399097246262062,0.0,0.0,0.0
